spectral_flatness_mean,spectral_flatness_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,root_mean_square_mean,root_mean_square_var,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_varn,mfcc19_var,mfcc20_var,genres
0.014772746711969376,0.0006805149023421109,0.4316466763135948,0.07364668374142633,1712.3913159202511,272533.87818184495,2249.6966046524685,209627.11610094883,3618.6606139428654,2655928.9719037046,0.06657807364172467,0.000366298502920158,1.4444355964660645,0.000265365291852504,-91.87750650776997,129.96360360156413,1.8399265521901242,11.62120297436527,3.2252420029876405,-1.9737916506231328,-2.2213594699848627,-0.855353894107353,-4.343144392673456,-3.5424526458439103,-1.5522985979260557,-0.5443569131953143,0.40221607982568264,-1.64558497856457,-4.5720355396076595,-2.969520765098967,-4.287138773565015,-2.674296296491284,-3.548446319144664,-1.4400338324666226,2090.917671014639,491.0180061543564,372.14586798016273,215.78261077588368,77.21867672802405,115.27754185302342,50.45676074644484,62.14351781234673,52.960959998375664,57.750311332880145,32.72385202788948,32.12603357555761,36.31737523379332,34.51061193051007,26.58393620994986,25.449436927887884,27.344025096615756,33.04027410695158,27.262257056124636,26.97738180489136,rock
0.05269217863678932,0.001992844045162201,0.4021729064024985,0.07997757071593964,2806.851354542389,435592.94148134225,2688.0583992667252,118266.24384840392,5677.17987556192,1852310.9899075085,0.14835555334010053,0.003308363798247909,2.049647569656372,0.001001963741146028,-35.3651057580665,73.69174042518459,-20.223359357179927,17.173336189326996,14.942774815524976,10.210005711479601,7.599674609737329,1.5906626606726653,4.178072895085204,0.7501523996721113,-0.3836774057151808,-1.3097782716015633,-2.0369948512721687,2.5302435142683444,3.6112955409735488,-3.5426258061708737,-4.794723004266182,-2.4971690217181837,-3.9729363356634235,-0.8262655966431025,1421.5316128756351,495.8132452700532,274.79518325223495,195.54294411446915,124.71046097921388,66.77845489159337,75.5156614775378,53.46083587285348,40.73072272032504,40.01652916357602,43.21871330865382,32.94887090318776,33.497658192060506,37.52363623994722,51.22673053042295,30.738105263982792,23.35698182433133,32.24110707103505,39.32457684778458,36.33809907168407,rock
0.01486370712518692,0.0003711285244207829,0.4572056249777431,0.07938376160744132,1867.0823938993342,398470.11076984165,2422.01464866055,281438.5795804431,4270.518801660382,2938600.853076774,0.05698049593967518,0.0006292575380888801,1.057043433189392,0.00014983757864683867,-123.99872194818057,109.50568949148817,5.872394522330409,32.91234054772779,10.975379815451983,11.695226766598825,12.676062056227238,12.977776969725271,1.6438328462743577,4.497047071707107,9.672362494282813,3.057766918181168,3.534781294702784,0.7352406608780682,1.7633310971309952,-0.6841254085364435,-0.03129203043907511,-1.0092925931402152,-5.5681850218691125,-0.8457867634362882,2411.143096051696,582.8705868649872,366.48542020407314,128.03231579857496,82.4815974609448,55.1647663855445,58.22614909853312,47.22040370806041,39.609707816118004,34.80012921387636,34.5518385058188,32.08986578504227,25.015220713381336,27.992284606030616,31.31089772047332,24.70376804284183,29.246229460568223,24.503606898281728,31.999117997166735,34.50252312396593,rock
0.0027665733359754086,3.419028871576302e-05,0.4403675485341547,0.09275850788499393,1597.531261046634,704913.421363582,2238.440283224861,276252.97775990644,3825.590865628625,4560419.553221569,0.04610991275135344,0.0014795850367416506,0.8641128540039062,0.00038567278534173965,-211.27949839917596,95.70348897319597,40.660316611593835,68.3231117854793,5.322773717943399,30.941035908056786,-5.283858464061456,22.81182918689596,-1.598538855128962,17.49241651417812,-11.49882599904349,8.72770928152071,-10.44421281802354,5.703927698291102,-7.907339292924553,3.7158816138632504,-6.625196278282194,-1.2755094458845182,2.786104337904754,6.271296110939845,4671.90179009341,855.9644185530096,754.3472079348209,274.1433309437235,163.12450727526036,145.53518320888503,117.08342326163648,118.7954502483378,148.51813641212075,79.6264958421282,60.29826873234419,61.16194803585897,54.48989912375825,55.25418092356022,47.69392587129335,41.539678668643774,81.6566670818604,97.20703733820122,106.38606420397649,77.18418351614422,rock
0.013039559125900269,0.00011217842984478921,0.36860451240782877,0.0826093896968417,2606.182823508925,259086.1597055008,2318.7369513172825,58899.64196045679,5339.410018035818,883166.1237770495,0.14967274204853054,0.0023288708558556388,1.3735933303833008,0.0006837749970145524,-87.93523451974538,93.5409408389979,-23.228314862251274,48.12937924455935,-21.44428879742885,27.76452344118972,-20.341324067746815,18.75678413700123,-15.220048716710231,16.141911034485656,-21.41498957578105,10.870142813250437,-12.027434714563046,5.126722645319474,-7.303771932113467,4.663018935427092,-10.169024745280982,5.500854679664893,-4.371571008629836,0.31149700256020807,1490.8236991385777,317.7856129810218,197.4382103714187,92.91797239419905,82.41664982473431,64.74902413276688,96.88469772487461,68.36854494429788,60.01527663291274,55.663988245804006,67.21288054362923,36.343613809695874,52.635350833579565,65.432880435451,41.48154497931705,50.56911486951155,83.13455715439397,54.00632588184716,75.61324267004854,53.55301091323458,rock
0.011392946355044842,6.881902663735673e-05,0.43586745561782575,0.07694839786892789,2321.1894793178103,163455.04192559412,2118.8552224064333,63426.443089212924,4701.482630329177,778815.7212806675,0.12819063285479504,0.0018804624146087807,1.4632505178451538,0.0015989948296919465,-84.14444303612568,102.33152592817616,-41.339685669216266,47.02589542801297,-16.934820429068353,26.22361159754999,-18.94004307245279,18.78783622966741,-21.684878828687257,11.045764486536214,-19.228939402249697,5.224471627772859,-16.74998067584585,1.0920834236237282,-9.663457591371365,1.0935524716152352,-7.528377929723629,3.243261105673417,-4.7106370132257895,-0.32459437752057313,2008.192476204356,285.4720187303162,250.7119905717863,197.96230687556533,63.83921710251104,75.58767503749318,69.94114169716957,72.71936916381314,70.57973611780201,80.49427049822356,50.414150888667294,55.11719909610575,27.355514401155194,40.62652673763085,39.791350929359375,35.30396517390997,38.294924420323696,37.52590524476287,27.711899543624344,21.855082775191114,rock
0.0040397015400230885,2.4510050934622996e-05,0.4087803207552503,0.08199091694282534,1717.1319766865513,47189.0361418576,1842.4518125434777,32625.324867318548,3362.185676025957,433870.0083254031,0.08495074137180975,0.00031028019509660225,2.743567705154419,0.0037124238442629576,-14.908176557557383,138.42684641299408,-41.885266763214446,22.062824214381234,-18.657801301853677,31.995594632039726,-20.356562115386335,15.694175928271054,-17.33897430300358,14.860866584716282,-8.898305896610234,12.252061975363693,-5.81988204492916,9.969905864454752,-3.16314381758328,1.9790851292341123,-6.919936148538779,3.1263520734897683,-2.9822707557222614,-6.6754922165484345,586.2876285770144,193.85966048624732,71.64936566045452,97.73256228586514,57.43080189480203,36.90997520138048,40.92335854331133,43.88146447006974,50.54408933574787,19.27320259702711,25.62491535796348,36.950678730257444,35.11875475703491,30.059635199324394,25.082824572777113,21.656995831935802,26.188398362002072,20.07163659669329,18.868687894202758,32.084616984352905,rock
0.009296046569943428,9.463307651458308e-05,0.4085943621202848,0.09061819998905751,2301.799132172464,411284.9049236771,2355.239840182318,76150.31095459595,5092.402694949971,1215207.5191290234,0.11151731982308585,0.0032004194261543092,1.3986992835998535,0.0002738147450145334,-113.6222425593753,94.92950445114572,-4.1125124858081215,51.76709872071831,-13.765540971555074,34.33385966002114,-17.591240124736608,22.53288006241012,-12.393167611872892,17.193692272776783,-9.221487522168687,9.966312294518723,-13.465615262465313,7.580176925324693,-7.255153891546879,3.6369327255314006,-8.456370498004377,0.3885190953549861,-9.23838688862301,-0.2881355857536378,3622.1093187701176,628.5600331640721,401.43647649869854,162.01492477762238,151.49675648708734,134.09276648894377,114.614806613983,91.0992930441121,84.93442361635239,80.94279700824136,81.06486294521936,71.99898283761084,46.226215296252306,54.463807428020665,42.61000044509906,60.39820394002921,52.96851441455721,57.24914392771882,68.60618247928682,78.63875038289028,rock
0.008466891013085842,6.092010880820453e-05,0.3600420256744619,0.08395292454821134,2148.4104634928817,253618.15899532882,2107.1653549837815,72155.55168533226,4479.264304034948,978704.5975155849,0.10910574668890177,0.001541895882962208,1.3644131422042847,0.0006371667259372771,-91.360037125052,112.10653174984861,-27.335479945502655,47.97822006701596,-19.59246303622134,27.71007494045285,-18.547486797423357,17.426401530953488,-13.159001192521018,14.412483319626817,-15.208945100421376,11.5318274705587,-12.579559867256213,0.8990749168566072,-10.446544162028285,-0.6211527376767693,-13.479134252984494,3.3085290527953535,-3.704957768804131,1.0854969997905555,1778.7529686228138,397.51920748537515,247.79399358354092,92.30994032192153,83.45847019814225,61.50461063885327,73.34537760885321,39.6395953341357,70.44284920870281,51.30251933964505,46.38336925483964,43.06642195785404,35.98108692998023,41.83127020966577,39.79295624614314,37.06053300180485,50.848668855466805,47.72600692859687,56.7819545236325,54.24339278639014,rock
0.010039086453616619,9.047272033058107e-05,0.41888451532936716,0.07670825168914544,2312.1602850682593,158699.03373039205,2061.011695460337,70045.05139633772,4528.650780343677,813593.0623687233,0.14054758495262953,0.001161095990578981,2.0987281799316406,0.006973867770284414,-41.37051319817398,105.39510109565181,-43.92924765909505,54.10839017914379,-18.412671824614982,23.52289130211021,-17.610891591950956,20.660816992014674,-18.455558114256547,17.4741498826578,-15.171712529891634,11.307510685912359,-14.155024840255699,2.8250887389184385,-9.470646841908717,3.338271603396044,-8.19973952281913,3.6971038290316085,-3.6733022890035607,-0.1593870236032918,1036.0110637210314,245.79461955097997,211.02941003246633,117.89593015278587,84.52224692776073,62.10971202001994,62.15809616068396,43.51941310363885,54.66703255415741,38.06092560866602,38.357085386565814,33.39075298495006,40.39680029520797,43.749927079920006,38.86577887823504,35.51287115807346,35.780708757554414,35.00872526610313,41.713376323248056,43.971108385709286,rock
0.006240375805646181,3.625723911682144e-05,0.255701484114451,0.09060518711149834,2495.723201525459,273423.3851480356,2249.878669717205,37750.18431400103,5213.208460973753,530034.6058452924,0.12063605713457076,0.0017713309119406103,1.579414963722229,0.0038115140050649643,-88.98157444946689,86.20825003035256,-24.398001111326543,47.08425233631423,-33.65227206586401,29.450218619240776,-19.74358390026465,21.62602468265875,-16.739436328517563,6.5276901123040645,-13.384118985785255,7.481563937522329,-12.840421633312513,8.58632116554308,-7.887773673036578,11.493601226336503,0.6768786941116927,9.795698755923205,-2.125449473860772,0.5903570767436443,2195.7305818400405,734.8551923003822,264.86350524870784,231.56029149680012,156.65980484219773,65.25775207466337,86.32900660353562,91.25385611625879,81.74760453435826,101.97491512413512,88.06776780442149,137.73042293544754,112.34128679551219,114.43212760720434,95.13245585776707,130.46880608358452,199.17638531692845,172.23519636857333,180.24032357938975,148.7130255124244,rock
0.027105335146188736,0.0007707607001066208,0.38318463906587147,0.08702401369309093,2344.557639711626,274398.911078388,2374.870288330456,99970.97081747347,4728.699625029819,1177136.5253250753,0.11589709565839694,0.0016669991919297065,2.363332509994507,0.00041833348223008215,-26.373278561450746,85.8769993052079,-17.215629090967028,35.313527255405035,9.981065296594698,10.664373372093019,1.3970550586413457,4.579900428438617,-0.11463372101865531,2.105009669458919,0.32508194083869835,5.394779119717965,-1.009469902667749,0.3750899134057096,-1.6088728236718237,-2.461991615665286,-5.952542940141574,-1.5894558740108466,-6.753542393802673,-1.3546693352261903,1051.426191252545,489.0038320040734,233.55991598426237,126.89484854474773,152.89075311593007,72.85674084946235,63.611479633585596,61.69020709319555,51.70259249792229,47.13083025226402,82.7789156552111,43.57066160317016,48.979747558185274,33.56054796037804,52.503904690207044,53.14034809825268,43.923525616963666,46.816200691474386,54.28790267194884,54.20216084075404,rock
0.003160137450322509,4.521482333075255e-05,0.37994890364873396,0.0983867042042007,1421.4459797175737,428116.8025003728,1902.678466514731,172163.1987816413,3042.4933838457077,2533158.498014192,0.0430986562258314,0.0009387563717807856,1.1476925611495972,0.00014396505139302462,-156.5401322521007,130.7136026884862,-1.4661563624159086,36.217285758543795,0.36736307498288806,31.95513532474601,-0.6156169894096712,20.145871129923304,-11.344088242084334,13.852134825884905,-3.781855145879001,11.536494547379958,-3.209727071962629,5.060294406732781,-1.7767236366328956,3.542736186777069,-2.4375641722316828,-0.7245977436330437,-1.4206230953771466,0.6529507326851958,5366.606608111877,734.9484235781592,406.44135096199557,151.83401235671502,247.18462042502708,95.88980385064418,142.85381807191095,73.36440490970305,106.01250010355294,49.77704106728762,83.68697133031081,70.02602261429917,68.77120051708475,50.28494420194298,57.39088648361243,28.27105658940941,33.09994021885366,33.06268348395572,39.44009224923406,35.974147167969036,rock
0.01611119881272316,0.0002789147838484496,0.40824050946455653,0.0890739234670095,2590.730305970988,305922.9998297361,2078.7108590039293,77068.73136164976,4889.402710810615,948307.2428086256,0.16172267739752513,0.0036490372948284355,1.2168091535568237,0.0013933926820755005,-117.94461153615651,84.0517049359743,-50.26320481180716,46.048207797581696,-17.69472306890589,20.8526473611532,-21.63175056143953,16.6697892200928,-12.948232766131644,12.832052209770865,-13.078575961734352,11.30333110019331,-12.595672414977827,4.378657092075916,-12.067963896159473,0.6702225788233281,-6.792089085218902,4.458619119576936,0.24444623500710674,0.44443169869971555,4447.021788893065,716.5861624141841,330.69011533442017,230.2108775368527,86.90521893467121,88.57711321579822,110.29588373735889,66.81060941473382,84.09313335418875,67.72542603239236,68.1258838700742,52.24642008873902,68.84116131577795,45.52031017302628,52.37784093003564,49.094772690610995,68.37601063118034,89.4828020648398,94.9105003606847,106.10680204792844,rock
0.0018332762410864234,1.6536006341993925e-06,0.361233762827827,0.08260339900613338,1560.999791662268,90382.49140126345,1568.3083114814192,10787.18506358491,3242.912048198231,282088.65960094,0.07895466272718484,0.0008125600145595518,0.8614351749420166,6.898647552588955e-05,-172.66829830548093,142.81162491739644,-55.80748827711125,79.35564067369545,-1.8818438789869285,4.808470337120255,0.23975363608775951,-11.508140543484481,-0.2646994282083795,-9.36111041653256,-7.662811790696781,-11.266017779348964,-5.677097590953862,-11.290265130499057,-7.6913785194454345,-4.284112562328156,-11.281557038544365,-7.82948261278437,-7.715234990836465,-8.141011907679585,3892.056187709867,210.6680447692183,399.1313383772041,105.64445497927227,121.70408814774903,66.74186848749176,53.764524069533934,41.88376505680175,30.47047163442114,45.36968937918983,29.062189260651884,27.594236449175543,25.421133064332714,24.23249766230978,23.22547883895785,25.971586693308623,17.765969618270642,20.35756468928824,21.045959082514614,21.70207853503454,rock
0.012283884920179844,0.00046255579218268394,0.394481441209827,0.0891900258875699,1721.0884600743702,700770.4728776835,2312.3145902638166,366475.402984213,3811.160455336427,3938340.4263231177,0.05330347000676721,0.0014560690209360694,1.1659035682678223,0.0019732986111193895,-144.92920258587532,118.4598468276018,20.525323905011486,28.566486210704582,2.356901098618556,10.068706167087887,11.915093981633097,4.8483690633189465,-0.08706093084434684,3.294274105377415,3.4151077579377564,3.6551236335864212,5.368890707762838,2.2586626189164614,1.8697552150630963,0.8672698500933734,-1.182951666616646,0.8140215245874254,1.8143583659878741,1.7905940370288733,5065.805820870932,1283.5597040183177,336.8520823154532,117.94220798850704,85.27541160380335,70.72748940725867,55.70734955255075,53.177890100596905,66.52431719794168,43.17575905940259,54.242395159318484,37.391588574742755,60.72038482436157,61.0932633212336,33.31879648113444,32.426742820977196,25.7888137964741,28.609337478824152,39.54985019070685,32.419051018539214,rock
0.030994677916169167,0.002878113416954875,0.3195769873615313,0.09191066299624896,2947.0945067509,1009266.0582592983,3203.4242569712314,208106.0268550288,6984.035468931264,3246627.5062725437,0.10852154630703789,0.004503730980195873,0.5870213508605957,5.534941374207847e-05,-212.31835585323844,65.74694530235408,45.23900501511813,19.75804514941687,11.82595866177572,8.064456361282833,4.427166794140033,4.214716502570324,-2.3213494953511633,-2.2002145624833678,-1.6368209251318275,-4.667688727444316,-3.7234000847470092,-6.773165686943222,-2.9941118849933903,-6.512337278589992,-10.918867205138138,-3.398632222062213,-1.2025083329354196,-3.10319209376492,4095.9452316774255,799.73067326999,733.2756064632151,316.5222300280673,230.78228226985007,133.35440881432473,121.33079134016826,56.35212406134376,63.60371546755845,69.81979355272422,59.05057588479738,35.62159324067947,46.07370683155484,55.58758942895852,42.857541934535455,51.388567851924485,73.27614303756081,87.56322626023001,109.8400172529697,115.89969437346868,rock
0.05754708871245384,0.003413072321563959,0.4201561609820638,0.08818884402582429,2739.3914429411548,408652.02052657655,2541.9339835576243,168158.87019701357,5326.586687481874,1986444.0136082529,0.14395686811194897,0.0026607509363414266,1.9589580297470093,0.003030274761840701,-62.10361802708098,75.8746054886683,-26.726905199677315,18.281871805383236,2.4556723148713497,5.829483243708431,11.578977224199715,0.012980333627312676,8.694456123963057,5.511981265673819,-0.24890038406523918,2.3993897709422023,-1.7433027586092267,-3.1710227702420837,1.99835334465409,-1.414007143749762,-5.527466787668386,-2.526363749958907,0.6233898205863541,-1.4016367803913141,4698.903499500464,527.1851616823917,425.77753588708447,205.14907991927285,81.37396017250524,73.15213524571092,113.23178052577204,71.31475362108696,81.7050663014424,58.32404423111299,38.918874378179524,53.28576008860351,51.36907221766158,56.87669522706295,51.72409743241327,39.990960017475146,52.808962006190235,55.655976613519414,45.64403219587146,54.18518325986143,rock
